AccountDate,OrganizationName,DepartmentGroupName,ScenarioName,AccountCode,Amount,Date
2012-03-30,France,Corporate,Actual,2420,9793.49,00:00.0
2013-08-29,Germany,Corporate,Actual,6000,9788.18,00:00.0
2013-11-29,Germany,Corporate,Actual,6000,9788.18,00:00.0
2013-08-29,Southwest Division,Corporate,Actual,6020,9787,00:00.0
2013-04-30,Central Division,Corporate,Actual,4130,9785,00:00.0
2013-04-30,Southeast Division,Corporate,Actual,6000,9776,00:00.0
2012-06-30,Canadian Division,Corporate,Actual,6020,9761.87,00:00.0
2012-08-28,Northeast Division,Corporate,Actual,1150,9757,00:00.0
2011-11-29,Northeast Division,Corporate,Actual,6000,9752,00:00.0
2012-06-30,Southeast Division,Corporate,Actual,6000,9745,00:00.0
2011-08-01,Southeast Division,Corporate,Actual,6100,9742,00:00.0
2013-05-30,Northeast Division,Corporate,Actual,1150,9742,00:00.0
2012-08-28,Central Division,Corporate,Actual,1230,9737,00:00.0
2012-03-30,France,Corporate,Actual,6000,9733.92,00:00.0
2012-04-30,France,Corporate,Actual,6000,9733.92,00:00.0
2012-12-28,Australia,Corporate,Actual,2320,9733.01,00:00.0
2011-05-01,Southeast Division,Corporate,Actual,1150,9730,00:00.0
2012-12-28,France,Corporate,Actual,6000,9727.54,00:00.0
2013-05-30,Germany,Corporate,Actual,1300,9723.28,00:00.0
2013-10-29,Germany,Corporate,Actual,1300,9723.28,00:00.0
2012-11-28,Northeast Division,Corporate,Actual,6020,9719,00:00.0
2010-12-29,Southeast Division,Corporate,Budget,6000,9700,00:00.0
2011-01-29,Southeast Division,Corporate,Budget,6000,9700,00:00.0
2011-03-01,Southeast Division,Corporate,Budget,6000,9700,00:00.0
2011-03-01,Southwest Division,Corporate,Budget,4500,9700,00:00.0
2011-03-31,Southeast Division,Corporate,Budget,6000,9700,00:00.0
2011-05-01,Southeast Division,Corporate,Budget,6000,9700,00:00.0
2011-05-31,Southeast Division,Corporate,Budget,6000,9700,00:00.0
2011-12-29,Germany,Corporate,Actual,2420,9699.88,00:00.0
2012-02-29,France,Corporate,Actual,2420,9699.88,00:00.0
2012-10-28,Germany,Corporate,Actual,2420,9699.88,00:00.0
2013-07-31,Australia,Corporate,Actual,5050,9699.68,00:00.0
2013-08-29,Northwest Division,Corporate,Actual,4500,9698,00:00.0
2013-01-28,France,Corporate,Actual,2330,9692.43,00:00.0
2013-07-31,France,Corporate,Actual,2330,9692.43,00:00.0
2011-07-01,Northwest Division,Corporate,Actual,4130,9687,00:00.0
2013-06-30,Northeast Division,Corporate,Actual,1150,9687,00:00.0
2012-04-30,Germany,Corporate,Actual,2440,9666.9,00:00.0
2012-07-31,Germany,Corporate,Actual,2320,9666.9,00:00.0
2012-08-28,France,Corporate,Actual,2320,9666.9,00:00.0
2011-07-01,Canadian Division,Corporate,Actual,1230,9666.41,00:00.0
2013-10-29,France,Corporate,Actual,1150,9647.75,00:00.0
2012-10-28,France,Corporate,Actual,6000,9639.24,00:00.0
2013-04-30,Australia,Corporate,Actual,2440,9631.26,00:00.0
2011-05-01,Central Division,Corporate,Actual,4130,9628,00:00.0
2013-07-31,Southwest Division,Corporate,Actual,6020,9628,00:00.0
2012-07-31,Southeast Division,Corporate,Actual,1140,9626,00:00.0
2013-06-30,Southwest Division,Corporate,Actual,4130,9622,00:00.0
2013-06-30,Southwest Division,Corporate,Actual,6100,9622,00:00.0
2012-06-30,Southeast Division,Corporate,Actual,1140,9618,00:00.0
2012-02-29,Northwest Division,Corporate,Actual,1150,9617,00:00.0
2012-05-30,Germany,Corporate,Actual,2420,9607.32,00:00.0
2012-11-28,Germany,Corporate,Actual,2420,9607.32,00:00.0
2010-12-29,Southeast Division,Corporate,Actual,1210,9604,00:00.0
2010-12-29,Southwest Division,Corporate,Actual,1210,9604,00:00.0
2010-12-29,Southwest Division,Corporate,Actual,1230,9604,00:00.0
2011-01-29,Southeast Division,Corporate,Actual,1210,9604,00:00.0
2011-01-29,Southwest Division,Corporate,Actual,1210,9604,00:00.0
2011-03-01,Southeast Division,Corporate,Actual,1210,9604,00:00.0
2011-03-01,Southwest Division,Corporate,Actual,1210,9604,00:00.0
2011-03-31,Southeast Division,Corporate,Actual,1210,9604,00:00.0
2011-03-31,Southwest Division,Corporate,Actual,1210,9604,00:00.0
2011-05-01,Southeast Division,Corporate,Actual,1210,9604,00:00.0
2011-05-01,Southwest Division,Corporate,Actual,1210,9604,00:00.0
2011-05-31,Southeast Division,Corporate,Actual,1210,9604,00:00.0
2011-05-31,Southwest Division,Corporate,Actual,1210,9604,00:00.0
2011-07-01,Southeast Division,Corporate,Actual,1210,9604,00:00.0
2011-07-01,Southwest Division,Corporate,Actual,1210,9604,00:00.0
2011-08-01,Southeast Division,Corporate,Actual,1210,9604,00:00.0
2011-08-01,Southwest Division,Corporate,Actual,1210,9604,00:00.0
2011-08-29,Southeast Division,Corporate,Actual,1210,9604,00:00.0
2011-08-29,Southwest Division,Corporate,Actual,1210,9604,00:00.0
2011-09-29,Southeast Division,Corporate,Actual,1210,9604,00:00.0
2011-09-29,Southwest Division,Corporate,Actual,1210,9604,00:00.0
2011-09-29,Southwest Division,Corporate,Actual,1230,9604,00:00.0
2011-10-29,Southeast Division,Corporate,Actual,1210,9604,00:00.0
2011-10-29,Southwest Division,Corporate,Actual,1210,9604,00:00.0
2011-11-29,Southeast Division,Corporate,Actual,1210,9604,00:00.0
2011-11-29,Southeast Division,Corporate,Actual,1230,9604,00:00.0
2011-11-29,Southwest Division,Corporate,Actual,1210,9604,00:00.0
2013-10-29,Northeast Division,Corporate,Actual,1150,9601,00:00.0
2010-12-29,Canadian Division,Corporate,Budget,5050,9600,00:00.0
2011-01-29,Southeast Division,Corporate,Budget,5050,9600,00:00.0
2011-03-31,Northwest Division,Corporate,Actual,1140,9600,00:00.0
2011-03-31,Southeast Division,Corporate,Budget,6000,9600,00:00.0
2011-05-01,Southeast Division,Corporate,Budget,6000,9600,00:00.0
2011-05-31,Southeast Division,Corporate,Budget,6000,9600,00:00.0
2011-09-29,Central Division,Corporate,Budget,6100,9600,00:00.0
2011-10-29,Central Division,Corporate,Budget,6100,9600,00:00.0
2011-11-29,Central Division,Corporate,Budget,6100,9600,00:00.0
2013-08-29,Central Division,Corporate,Actual,1150,9600,00:00.0
2011-10-29,Southeast Division,Corporate,Actual,6000,9598,00:00.0
2012-12-28,Northeast Division,Corporate,Actual,4130,9592,00:00.0
2013-09-29,Central Division,Corporate,Actual,1150,9579,00:00.0
2012-06-30,France,Corporate,Actual,2320,9578.6,00:00.0
2012-09-28,Germany,Corporate,Actual,2320,9578.6,00:00.0
2012-10-28,Germany,Corporate,Actual,2320,9578.6,00:00.0
2012-03-30,France,Corporate,Actual,1140,9574.34,00:00.0
2012-12-28,Southwest Division,Corporate,Actual,6040,9572,00:00.0
2011-05-31,Southeast Division,Corporate,Actual,6000,9568,00:00.0
2012-12-27,Southwest Division,Corporate,Actual,8040,9566,00:00.0
2013-10-29,Southeast Division,Corporate,Actual,6000,9563,00:00.0
2013-11-29,Southeast Division,Corporate,Actual,6000,9563,00:00.0
2013-10-29,Northeast Division,Corporate,Actual,6100,9559,00:00.0
2012-02-29,France,Corporate,Actual,6000,9543.49,00:00.0
2011-05-01,Northeast Division,Corporate,Actual,8500,9518,00:00.0
2012-06-30,Canadian Division,Corporate,Actual,6100,9514.89,00:00.0
2012-02-29,Germany,Corporate,Actual,2420,9513.7,00:00.0
2012-10-28,France,Corporate,Actual,2420,9513.7,00:00.0
2011-05-01,Northwest Division,Corporate,Actual,1250,9510,00:00.0
2011-07-01,Northwest Division,Corporate,Actual,1250,9510,00:00.0
2011-10-29,Northwest Division,Corporate,Actual,1250,9510,00:00.0
2011-11-29,Northwest Division,Corporate,Actual,1250,9510,00:00.0
2011-09-29,Southeast Division,Corporate,Actual,6000,9508,00:00.0
2011-03-01,Southeast Division,Corporate,Actual,1230,9507,00:00.0
2013-10-29,Southeast Division,Corporate,Actual,4500,9497,00:00.0
2011-12-29,France,Corporate,Actual,2320,9491.36,00:00.0
2011-12-29,Germany,Corporate,Actual,2440,9491.36,00:00.0
2012-01-29,France,Corporate,Actual,2320,9491.36,00:00.0
2012-05-30,Germany,Corporate,Actual,2320,9491.36,00:00.0
2012-05-30,Germany,Corporate,Actual,2440,9491.36,00:00.0
2012-07-31,France,Corporate,Actual,2440,9491.36,00:00.0
2011-03-01,Central Division,Corporate,Actual,1140,9491,00:00.0
2012-05-30,Central Division,Corporate,Actual,6100,9488,00:00.0
2013-06-30,Southeast Division,Corporate,Actual,4500,9483,00:00.0
2011-12-29,Northeast Division,Corporate,Actual,1150,9469,00:00.0
2011-05-01,Canadian Division,Corporate,Actual,1230,9458.83,00:00.0
2011-08-01,Canadian Division,Corporate,Actual,1230,9458.83,00:00.0
2012-08-28,Northeast Division,Corporate,Actual,6020,9449,00:00.0
2012-01-29,France,Corporate,Actual,6000,9447.74,00:00.0
2012-11-28,France,Corporate,Actual,6000,9447.74,00:00.0
2011-08-01,Northeast Division,Corporate,Actual,1140,9447,00:00.0
2012-05-30,Southeast Division,Corporate,Actual,6000,9443,00:00.0
2013-09-29,Central Division,Corporate,Actual,4500,9442,00:00.0
2013-04-30,France,Corporate,Actual,1300,9437.11,00:00.0
2013-01-28,Northeast Division,Corporate,Actual,6100,9434,00:00.0
2013-02-28,Australia,Corporate,Actual,2320,9431.25,00:00.0
2011-05-31,Canadian Division,Corporate,Actual,4130,9419.44,00:00.0
2010-12-29,Northwest Division,Corporate,Actual,1250,9416,00:00.0
2011-05-31,Northwest Division,Corporate,Actual,1250,9416,00:00.0
2011-08-29,Northwest Division,Corporate,Actual,1250,9416,00:00.0
2011-11-29,Southwest Division,Corporate,Actual,1230,9411,00:00.0
2012-07-31,Southeast Division,Corporate,Actual,3550,9408,00:00.0
2012-01-29,France,Corporate,Actual,2440,9403.06,00:00.0
2011-05-31,Northeast Division,Corporate,Actual,1140,9400,00:00.0
2013-11-29,Northeast Division,Corporate,Actual,1150,9394,00:00.0
2013-04-30,France,Corporate,Actual,2330,9387.1,00:00.0
2013-11-29,France,Corporate,Actual,2330,9387.1,00:00.0
2013-06-30,Northwest Division,Corporate,Actual,6020,9371,00:00.0
2012-02-29,Northeast Division,Corporate,Actual,6100,9370,00:00.0
2011-03-01,Canadian Division,Corporate,Actual,5050,9363.38,00:00.0
2013-02-28,France,Corporate,Actual,1300,9342.42,00:00.0
2013-08-29,France,Corporate,Actual,1300,9342.42,00:00.0
2013-10-29,Australia,Corporate,Actual,2320,9331.25,00:00.0
2011-01-29,Northwest Division,Corporate,Actual,1250,9321,00:00.0
2011-03-01,Northwest Division,Corporate,Actual,1250,9321,00:00.0
2011-03-31,Northwest Division,Corporate,Actual,1250,9321,00:00.0
2011-08-01,Northwest Division,Corporate,Actual,1250,9321,00:00.0
2011-09-29,Northeast Division,Corporate,Actual,1140,9321,00:00.0
2011-09-29,Northwest Division,Corporate,Actual,1250,9321,00:00.0
2010-12-29,Northeast Division,Corporate,Actual,2340,9316,00:00.0
2011-03-01,Southwest Division,Corporate,Actual,1230,9315,00:00.0
2011-08-01,Southeast Division,Corporate,Actual,1230,9315,00:00.0
2012-06-30,Germany,Corporate,Actual,2440,9314.76,00:00.0
2012-08-28,Germany,Corporate,Actual,2320,9314.76,00:00.0
2012-07-31,Northeast Division,Corporate,Actual,6020,9314,00:00.0
2012-04-30,Northwest Division,Corporate,Actual,1150,9313,00:00.0
2011-09-29,Southeast Division,Corporate,Budget,6000,9300,00:00.0
2011-10-29,Southeast Division,Corporate,Budget,6000,9300,00:00.0
2011-11-29,Southeast Division,Corporate,Budget,6000,9300,00:00.0
2011-11-29,Northwest Division,Corporate,Actual,4500,9294,00:00.0
2011-05-31,Northwest Division,Corporate,Actual,4500,9293,00:00.0
2011-10-29,Central Division,Corporate,Actual,5050,9293,00:00.0
2012-08-28,Central Division,Corporate,Actual,1150,9288,00:00.0
2013-09-29,Canadian Division,Corporate,Actual,6040,9281.56,00:00.0
2012-01-29,Germany,Corporate,Actual,4200,9280.72,00:00.0
2011-12-29,Central Division,Corporate,Actual,1250,9272,00:00.0
2012-02-29,Central Division,Corporate,Actual,1250,9272,00:00.0
2012-06-30,Central Division,Corporate,Actual,1250,9272,00:00.0
2012-09-28,Central Division,Corporate,Actual,1250,9272,00:00.0
2012-06-30,Northwest Division,Corporate,Actual,4500,9270,00:00.0
2012-11-28,France,Corporate,Actual,6000,9257.31,00:00.0
2013-05-30,Northeast Division,Corporate,Actual,6020,9252,00:00.0
2013-07-31,Southeast Division,Corporate,Actual,1140,9249,00:00.0
2013-01-28,France,Corporate,Actual,1300,9246.68,00:00.0
2012-05-30,France,Corporate,Actual,2420,9233.91,00:00.0
2013-06-30,Australia,Corporate,Actual,2440,9231.25,00:00.0
2011-12-29,Germany,Corporate,Actual,2320,9227.53,00:00.0
2012-02-29,France,Corporate,Actual,2440,9227.53,00:00.0
2012-11-28,Germany,Corporate,Actual,2440,9227.53,00:00.0
2012-02-29,Northwest Division,Corporate,Actual,8500,9222,00:00.0
2011-10-29,Southeast Division,Corporate,Actual,1230,9219,00:00.0
2011-10-29,Southwest Division,Corporate,Actual,1230,9219,00:00.0
2011-07-01,Central Division,Corporate,Budget,6100,9200,00:00.0
2011-08-01,Central Division,Corporate,Budget,6100,9200,00:00.0
2011-08-29,Central Division,Corporate,Budget,6100,9200,00:00.0
2013-07-31,Germany,Corporate,Actual,4130,9193.48,00:00.0
2013-08-29,Southeast Division,Corporate,Actual,1140,9183,00:00.0
2013-01-28,Germany,Corporate,Actual,2330,9182.85,00:00.0
2013-02-28,France,Corporate,Actual,2330,9182.85,00:00.0
2012-01-29,Central Division,Corporate,Actual,1250,9180,00:00.0
2012-11-28,Central Division,Corporate,Actual,1250,9180,00:00.0
2013-11-29,Northwest Division,Corporate,Actual,6020,9174,00:00.0
2012-12-28,France,Corporate,Actual,2220,9171.14,00:00.0
2013-01-28,Germany,Corporate,Actual,2210,9171.14,00:00.0
2013-06-30,France,Corporate,Actual,2220,9171.14,00:00.0
2013-11-29,France,Corporate,Actual,4130,9169.02,00:00.0
2013-06-30,Germany,Corporate,Actual,1140,9167.95,00:00.0
2012-04-30,France,Corporate,Actual,1140,9165.82,00:00.0
2012-06-30,Northeast Division,Corporate,Actual,8500,9163,00:00.0
2013-03-30,Northwest Division,Corporate,Actual,6020,9158,00:00.0
2012-07-31,France,Corporate,Actual,4500,9156.25,00:00.0
2011-11-29,Southeast Division,Corporate,Actual,6000,9149,00:00.0
2012-01-29,Southeast Division,Corporate,Actual,6000,9142,00:00.0
2012-01-29,France,Corporate,Actual,2420,9140.29,00:00.0
2012-02-29,Germany,Corporate,Actual,2440,9139.23,00:00.0
2013-01-28,Northwest Division,Corporate,Actual,5050,9133,00:00.0
2013-11-29,Australia,Corporate,Actual,2320,9129.49,00:00.0
2012-05-30,Northeast Division,Corporate,Actual,5050,9129,00:00.0
2011-01-29,Southeast Division,Corporate,Actual,5050,9125,00:00.0
2011-12-29,Southeast Division,Corporate,Actual,1150,9123,00:00.0
2011-09-29,Southwest Division,Corporate,Actual,8500,9107,00:00.0
2013-07-31,France,Corporate,Actual,1150,9103.06,00:00.0
2012-01-29,Northwest Division,Corporate,Actual,4500,9102,00:00.0
2011-03-01,Northeast Division,Corporate,Budget,4130,9100,00:00.0
2012-11-28,Southwest Division,Corporate,Actual,4130,9100,00:00.0
2011-05-31,Southeast Division,Corporate,Actual,4130,9092,00:00.0
2011-01-29,Northwest Division,Corporate,Actual,1140,9090,00:00.0
2013-04-30,Germany,Corporate,Actual,2210,9088.16,00:00.0
2013-06-30,France,Corporate,Actual,2210,9088.16,00:00.0
2013-08-29,Germany,Corporate,Actual,2210,9088.16,00:00.0
2012-03-30,Central Division,Corporate,Actual,1250,9088,00:00.0
2012-04-30,Central Division,Corporate,Actual,1250,9088,00:00.0
2012-05-30,Central Division,Corporate,Actual,1250,9088,00:00.0
2012-07-31,Central Division,Corporate,Actual,1250,9088,00:00.0
2012-08-28,Central Division,Corporate,Actual,1250,9088,00:00.0
2012-10-28,Central Division,Corporate,Actual,1250,9088,00:00.0
2013-11-29,Australia,Corporate,Actual,2330,9085.63,00:00.0
2011-09-29,Central Division,Corporate,Actual,1150,9080,00:00.0
2012-08-28,Southeast Division,Corporate,Actual,4130,9066,00:00.0
2013-07-31,Germany,Corporate,Actual,1300,9056.25,00:00.0
2011-03-31,Central Division,Corporate,Actual,1140,9055,00:00.0
2012-02-29,France,Corporate,Actual,2320,9051.99,00:00.0
2012-02-29,Germany,Corporate,Actual,2320,9051.99,00:00.0
2012-04-30,France,Corporate,Actual,2420,9047.74,00:00.0
2012-11-28,France,Corporate,Actual,2420,9047.74,00:00.0
2012-04-30,Southeast Division,Corporate,Actual,6000,9042,00:00.0
2013-05-30,Australia,Corporate,Actual,2320,9029.49,00:00.0
2013-08-29,Australia,Corporate,Actual,2320,9029.49,00:00.0
2011-09-29,Southeast Division,Corporate,Actual,1230,9027,00:00.0
2012-05-30,France,Corporate,Actual,4500,9022.2,00:00.0
2010-12-29,Canadian Division,Corporate,Actual,1250,9005.79,00:00.0
2011-01-29,Canadian Division,Corporate,Actual,1250,9005.79,00:00.0
2011-05-01,Canadian Division,Corporate,Actual,1250,9005.79,00:00.0
2011-05-31,Canadian Division,Corporate,Actual,1250,9005.79,00:00.0
2011-08-29,Canadian Division,Corporate,Actual,1250,9005.79,00:00.0
2011-11-29,Canadian Division,Corporate,Actual,1250,9005.79,00:00.0
2013-04-30,France,Corporate,Actual,2220,9005.18,00:00.0
2013-10-29,Germany,Corporate,Actual,2210,9005.18,00:00.0
2010-12-29,Southeast Division,Corporate,Actual,9540,9000,00:00.0
2011-01-29,Southeast Division,Corporate,Actual,9540,9000,00:00.0
2011-03-01,Southeast Division,Corporate,Actual,9540,9000,00:00.0
2011-03-31,Southeast Division,Corporate,Actual,9540,9000,00:00.0
2013-08-29,Central Division,Corporate,Actual,4130,8999,00:00.0
2013-08-29,Central Division,Corporate,Actual,5050,8999,00:00.0
2011-07-01,Northeast Division,Corporate,Actual,1140,8998,00:00.0
2013-11-29,Central Division,Corporate,Actual,4130,8990,00:00.0
2013-11-29,Central Division,Corporate,Actual,4500,8990,00:00.0
2013-09-29,Germany,Corporate,Actual,1140,8976.46,00:00.0
2011-07-01,Northwest Division,Corporate,Actual,1150,8976,00:00.0
2011-03-01,Central Division,Corporate,Actual,1230,8972,00:00.0
2011-11-29,Southeast Division,Corporate,Actual,1150,8965,00:00.0
2012-05-30,France,Corporate,Actual,2440,8963.69,00:00.0
2012-11-28,France,Corporate,Actual,2440,8963.69,00:00.0
2013-05-30,France,Corporate,Actual,1300,8960.5,00:00.0
2013-11-29,France,Corporate,Actual,1300,8960.5,00:00.0
2012-08-28,Southeast Division,Corporate,Actual,1140,8956,00:00.0
2012-11-28,Southeast Division,Corporate,Actual,5050,8955,00:00.0
2011-07-01,Canadian Division,Corporate,Actual,6100,8954.28,00:00.0
2012-08-28,France,Corporate,Actual,2420,8954.12,00:00.0
2012-09-28,Germany,Corporate,Actual,2420,8954.12,00:00.0
2013-04-30,Northwest Division,Corporate,Actual,4500,8954,00:00.0
2011-12-29,Canadian Division,Corporate,Actual,6020,8952.76,00:00.0
2013-06-30,Australia,Corporate,Actual,1150,8948.79,00:00.0
2011-01-29,Southeast Division,Corporate,Actual,1230,8931,00:00.0
2011-08-29,Southwest Division,Corporate,Actual,1230,8931,00:00.0
2012-08-28,Northeast Division,Corporate,Actual,6100,8928,00:00.0
2012-06-30,Northeast Division,Corporate,Actual,6040,8927,00:00.0
2013-08-29,Germany,Corporate,Actual,2220,8921.14,00:00.0
2013-11-29,France,Corporate,Actual,2210,8921.14,00:00.0
2013-11-29,France,Corporate,Actual,2220,8921.14,00:00.0
2011-07-01,Canadian Division,Corporate,Actual,1250,8917.91,00:00.0
2011-10-29,Canadian Division,Corporate,Actual,1250,8917.91,00:00.0
2011-03-01,Canadian Division,Corporate,Budget,5050,8900,00:00.0
2012-10-28,Germany,Corporate,Actual,1110,8888.16,00:00.0
2013-05-30,Southeast Division,Corporate,Actual,4130,8888,00:00.0
2012-01-29,Germany,Corporate,Actual,2440,8875.39,00:00.0
2012-04-30,France,Corporate,Actual,6000,8875.39,00:00.0
2012-10-28,France,Corporate,Actual,2440,8875.39,00:00.0
2012-11-28,Germany,Corporate,Actual,2320,8875.39,00:00.0
2013-01-28,Germany,Corporate,Actual,1300,8865.82,00:00.0
2013-03-30,Germany,Corporate,Actual,1300,8865.82,00:00.0
2012-12-28,France,Corporate,Actual,5050,8861.56,00:00.0
2012-01-29,Northwest Division,Corporate,Actual,4140,8860,00:00.0
2012-11-28,Central Division,Corporate,Actual,6100,8858,00:00.0
2013-03-30,Southeast Division,Corporate,Actual,1150,8853,00:00.0
2011-12-29,Germany,Corporate,Actual,4200,8842.41,00:00.0
2013-08-29,Germany,Corporate,Actual,1140,8842.41,00:00.0
2011-10-29,Northwest Division,Corporate,Actual,4130,8841,00:00.0
2013-03-30,France,Corporate,Actual,2220,8838.16,00:00.0
2012-07-31,Canadian Division,Corporate,Actual,6040,8836.09,00:00.0
