Date,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,FrenchMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
02/10/2007,3,Tuesday,Martes,Mardi,2,275,40,October,Octubre,Octobre,10,4,2007,2,2,2008,1
03/10/2007,4,Wednesday,Miércoles,Mercredi,3,276,40,October,Octubre,Octobre,10,4,2007,2,2,2008,1
04/10/2007,5,Thursday,Jueves,Jeudi,4,277,40,October,Octubre,Octobre,10,4,2007,2,2,2008,1
05/10/2007,6,Friday,Viernes,Vendredi,5,278,40,October,Octubre,Octobre,10,4,2007,2,2,2008,1
06/10/2007,7,Saturday,Sábado,Samedi,6,279,40,October,Octubre,Octobre,10,4,2007,2,2,2008,1
07/10/2007,1,Sunday,Domingo,Dimanche,7,280,41,October,Octubre,Octobre,10,4,2007,2,2,2008,1
08/10/2007,2,Monday,Lunes,Lundi,8,281,41,October,Octubre,Octobre,10,4,2007,2,2,2008,1
09/10/2007,3,Tuesday,Martes,Mardi,9,282,41,October,Octubre,Octobre,10,4,2007,2,2,2008,1
10/10/2007,4,Wednesday,Miércoles,Mercredi,10,283,41,October,Octubre,Octobre,10,4,2007,2,2,2008,1
11/10/2007,5,Thursday,Jueves,Jeudi,11,284,41,October,Octubre,Octobre,10,4,2007,2,2,2008,1
12/10/2007,6,Friday,Viernes,Vendredi,12,285,41,October,Octubre,Octobre,10,4,2007,2,2,2008,1
13/10/2007,7,Saturday,Sábado,Samedi,13,286,41,October,Octubre,Octobre,10,4,2007,2,2,2008,1
14/10/2007,1,Sunday,Domingo,Dimanche,14,287,42,October,Octubre,Octobre,10,4,2007,2,2,2008,1
15/10/2007,2,Monday,Lunes,Lundi,15,288,42,October,Octubre,Octobre,10,4,2007,2,2,2008,1
16/10/2007,3,Tuesday,Martes,Mardi,16,289,42,October,Octubre,Octobre,10,4,2007,2,2,2008,1
17/10/2007,4,Wednesday,Miércoles,Mercredi,17,290,42,October,Octubre,Octobre,10,4,2007,2,2,2008,1
18/10/2007,5,Thursday,Jueves,Jeudi,18,291,42,October,Octubre,Octobre,10,4,2007,2,2,2008,1
19/10/2007,6,Friday,Viernes,Vendredi,19,292,42,October,Octubre,Octobre,10,4,2007,2,2,2008,1
20/10/2007,7,Saturday,Sábado,Samedi,20,293,42,October,Octubre,Octobre,10,4,2007,2,2,2008,1
21/10/2007,1,Sunday,Domingo,Dimanche,21,294,43,October,Octubre,Octobre,10,4,2007,2,2,2008,1
22/10/2007,2,Monday,Lunes,Lundi,22,295,43,October,Octubre,Octobre,10,4,2007,2,2,2008,1
23/10/2007,3,Tuesday,Martes,Mardi,23,296,43,October,Octubre,Octobre,10,4,2007,2,2,2008,1
24/10/2007,4,Wednesday,Miércoles,Mercredi,24,297,43,October,Octubre,Octobre,10,4,2007,2,2,2008,1
25/10/2007,5,Thursday,Jueves,Jeudi,25,298,43,October,Octubre,Octobre,10,4,2007,2,2,2008,1
26/10/2007,6,Friday,Viernes,Vendredi,26,299,43,October,Octubre,Octobre,10,4,2007,2,2,2008,1
27/10/2007,7,Saturday,Sábado,Samedi,27,300,43,October,Octubre,Octobre,10,4,2007,2,2,2008,1
28/10/2007,1,Sunday,Domingo,Dimanche,28,301,44,October,Octubre,Octobre,10,4,2007,2,2,2008,1
29/10/2007,2,Monday,Lunes,Lundi,29,302,44,October,Octubre,Octobre,10,4,2007,2,2,2008,1
30/10/2007,3,Tuesday,Martes,Mardi,30,303,44,October,Octubre,Octobre,10,4,2007,2,2,2008,1
31/10/2007,4,Wednesday,Miércoles,Mercredi,31,304,44,October,Octubre,Octobre,10,4,2007,2,2,2008,1
01/11/2007,5,Thursday,Jueves,Jeudi,1,305,44,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
02/11/2007,6,Friday,Viernes,Vendredi,2,306,44,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
03/11/2007,7,Saturday,Sábado,Samedi,3,307,44,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
04/11/2007,1,Sunday,Domingo,Dimanche,4,308,45,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
05/11/2007,2,Monday,Lunes,Lundi,5,309,45,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
06/11/2007,3,Tuesday,Martes,Mardi,6,310,45,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
07/11/2007,4,Wednesday,Miércoles,Mercredi,7,311,45,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
08/11/2007,5,Thursday,Jueves,Jeudi,8,312,45,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
09/11/2007,6,Friday,Viernes,Vendredi,9,313,45,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
10/11/2007,7,Saturday,Sábado,Samedi,10,314,45,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
11/11/2007,1,Sunday,Domingo,Dimanche,11,315,46,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
12/11/2007,2,Monday,Lunes,Lundi,12,316,46,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
13/11/2007,3,Tuesday,Martes,Mardi,13,317,46,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
14/11/2007,4,Wednesday,Miércoles,Mercredi,14,318,46,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
15/11/2007,5,Thursday,Jueves,Jeudi,15,319,46,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
16/11/2007,6,Friday,Viernes,Vendredi,16,320,46,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
17/11/2007,7,Saturday,Sábado,Samedi,17,321,46,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
18/11/2007,1,Sunday,Domingo,Dimanche,18,322,47,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
19/11/2007,2,Monday,Lunes,Lundi,19,323,47,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
20/11/2007,3,Tuesday,Martes,Mardi,20,324,47,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
21/11/2007,4,Wednesday,Miércoles,Mercredi,21,325,47,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
22/11/2007,5,Thursday,Jueves,Jeudi,22,326,47,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
23/11/2007,6,Friday,Viernes,Vendredi,23,327,47,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
24/11/2007,7,Saturday,Sábado,Samedi,24,328,47,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
25/11/2007,1,Sunday,Domingo,Dimanche,25,329,48,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
26/11/2007,2,Monday,Lunes,Lundi,26,330,48,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
27/11/2007,3,Tuesday,Martes,Mardi,27,331,48,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
28/11/2007,4,Wednesday,Miércoles,Mercredi,28,332,48,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
29/11/2007,5,Thursday,Jueves,Jeudi,29,333,48,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
30/11/2007,6,Friday,Viernes,Vendredi,30,334,48,November,Noviembre,Novembre,11,4,2007,2,2,2008,1
01/12/2007,7,Saturday,Sábado,Samedi,1,335,48,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
02/12/2007,1,Sunday,Domingo,Dimanche,2,336,49,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
03/12/2007,2,Monday,Lunes,Lundi,3,337,49,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
04/12/2007,3,Tuesday,Martes,Mardi,4,338,49,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
05/12/2007,4,Wednesday,Miércoles,Mercredi,5,339,49,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
06/12/2007,5,Thursday,Jueves,Jeudi,6,340,49,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
07/12/2007,6,Friday,Viernes,Vendredi,7,341,49,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
08/12/2007,7,Saturday,Sábado,Samedi,8,342,49,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
09/12/2007,1,Sunday,Domingo,Dimanche,9,343,50,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
10/12/2007,2,Monday,Lunes,Lundi,10,344,50,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
11/12/2007,3,Tuesday,Martes,Mardi,11,345,50,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
12/12/2007,4,Wednesday,Miércoles,Mercredi,12,346,50,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
13/12/2007,5,Thursday,Jueves,Jeudi,13,347,50,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
14/12/2007,6,Friday,Viernes,Vendredi,14,348,50,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
15/12/2007,7,Saturday,Sábado,Samedi,15,349,50,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
16/12/2007,1,Sunday,Domingo,Dimanche,16,350,51,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
17/12/2007,2,Monday,Lunes,Lundi,17,351,51,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
18/12/2007,3,Tuesday,Martes,Mardi,18,352,51,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
19/12/2007,4,Wednesday,Miércoles,Mercredi,19,353,51,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
20/12/2007,5,Thursday,Jueves,Jeudi,20,354,51,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
21/12/2007,6,Friday,Viernes,Vendredi,21,355,51,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
22/12/2007,7,Saturday,Sábado,Samedi,22,356,51,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
23/12/2007,1,Sunday,Domingo,Dimanche,23,357,52,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
24/12/2007,2,Monday,Lunes,Lundi,24,358,52,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
25/12/2007,3,Tuesday,Martes,Mardi,25,359,52,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
26/12/2007,4,Wednesday,Miércoles,Mercredi,26,360,52,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
27/12/2007,5,Thursday,Jueves,Jeudi,27,361,52,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
28/12/2007,6,Friday,Viernes,Vendredi,28,362,52,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
29/12/2007,7,Saturday,Sábado,Samedi,29,363,52,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
30/12/2007,1,Sunday,Domingo,Dimanche,30,364,53,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
31/12/2007,2,Monday,Lunes,Lundi,31,365,53,December,Diciembre,Décembre,12,4,2007,2,2,2008,1
01/01/2008,3,Tuesday,Martes,Mardi,1,1,1,January,Enero,Janvier,1,1,2008,1,3,2008,2
02/01/2008,4,Wednesday,Miércoles,Mercredi,2,2,1,January,Enero,Janvier,1,1,2008,1,3,2008,2
03/01/2008,5,Thursday,Jueves,Jeudi,3,3,1,January,Enero,Janvier,1,1,2008,1,3,2008,2
04/01/2008,6,Friday,Viernes,Vendredi,4,4,1,January,Enero,Janvier,1,1,2008,1,3,2008,2
05/01/2008,7,Saturday,Sábado,Samedi,5,5,1,January,Enero,Janvier,1,1,2008,1,3,2008,2
06/01/2008,1,Sunday,Domingo,Dimanche,6,6,2,January,Enero,Janvier,1,1,2008,1,3,2008,2
07/01/2008,2,Monday,Lunes,Lundi,7,7,2,January,Enero,Janvier,1,1,2008,1,3,2008,2
08/01/2008,3,Tuesday,Martes,Mardi,8,8,2,January,Enero,Janvier,1,1,2008,1,3,2008,2
09/01/2008,4,Wednesday,Miércoles,Mercredi,9,9,2,January,Enero,Janvier,1,1,2008,1,3,2008,2
10/01/2008,5,Thursday,Jueves,Jeudi,10,10,2,January,Enero,Janvier,1,1,2008,1,3,2008,2
11/01/2008,6,Friday,Viernes,Vendredi,11,11,2,January,Enero,Janvier,1,1,2008,1,3,2008,2
12/01/2008,7,Saturday,Sábado,Samedi,12,12,2,January,Enero,Janvier,1,1,2008,1,3,2008,2
13/01/2008,1,Sunday,Domingo,Dimanche,13,13,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
14/01/2008,2,Monday,Lunes,Lundi,14,14,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
15/01/2008,3,Tuesday,Martes,Mardi,15,15,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
16/01/2008,4,Wednesday,Miércoles,Mercredi,16,16,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
17/01/2008,5,Thursday,Jueves,Jeudi,17,17,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
18/01/2008,6,Friday,Viernes,Vendredi,18,18,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
19/01/2008,7,Saturday,Sábado,Samedi,19,19,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
20/01/2008,1,Sunday,Domingo,Dimanche,20,20,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
21/01/2008,2,Monday,Lunes,Lundi,21,21,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
22/01/2008,3,Tuesday,Martes,Mardi,22,22,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
23/01/2008,4,Wednesday,Miércoles,Mercredi,23,23,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
24/01/2008,5,Thursday,Jueves,Jeudi,24,24,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
25/01/2008,6,Friday,Viernes,Vendredi,25,25,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
26/01/2008,7,Saturday,Sábado,Samedi,26,26,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
27/01/2008,1,Sunday,Domingo,Dimanche,27,27,5,January,Enero,Janvier,1,1,2008,1,3,2008,2
28/01/2008,2,Monday,Lunes,Lundi,28,28,5,January,Enero,Janvier,1,1,2008,1,3,2008,2
29/01/2008,3,Tuesday,Martes,Mardi,29,29,5,January,Enero,Janvier,1,1,2008,1,3,2008,2
30/01/2008,4,Wednesday,Miércoles,Mercredi,30,30,5,January,Enero,Janvier,1,1,2008,1,3,2008,2
31/01/2008,5,Thursday,Jueves,Jeudi,31,31,5,January,Enero,Janvier,1,1,2008,1,3,2008,2
01/02/2008,6,Friday,Viernes,Vendredi,1,32,5,February,Febrero,Février,2,1,2008,1,3,2008,2
02/02/2008,7,Saturday,Sábado,Samedi,2,33,5,February,Febrero,Février,2,1,2008,1,3,2008,2
03/02/2008,1,Sunday,Domingo,Dimanche,3,34,6,February,Febrero,Février,2,1,2008,1,3,2008,2
04/02/2008,2,Monday,Lunes,Lundi,4,35,6,February,Febrero,Février,2,1,2008,1,3,2008,2
05/02/2008,3,Tuesday,Martes,Mardi,5,36,6,February,Febrero,Février,2,1,2008,1,3,2008,2
06/02/2008,4,Wednesday,Miércoles,Mercredi,6,37,6,February,Febrero,Février,2,1,2008,1,3,2008,2
07/02/2008,5,Thursday,Jueves,Jeudi,7,38,6,February,Febrero,Février,2,1,2008,1,3,2008,2
08/02/2008,6,Friday,Viernes,Vendredi,8,39,6,February,Febrero,Février,2,1,2008,1,3,2008,2
09/02/2008,7,Saturday,Sábado,Samedi,9,40,6,February,Febrero,Février,2,1,2008,1,3,2008,2
10/02/2008,1,Sunday,Domingo,Dimanche,10,41,7,February,Febrero,Février,2,1,2008,1,3,2008,2
11/02/2008,2,Monday,Lunes,Lundi,11,42,7,February,Febrero,Février,2,1,2008,1,3,2008,2
12/02/2008,3,Tuesday,Martes,Mardi,12,43,7,February,Febrero,Février,2,1,2008,1,3,2008,2
13/02/2008,4,Wednesday,Miércoles,Mercredi,13,44,7,February,Febrero,Février,2,1,2008,1,3,2008,2
14/02/2008,5,Thursday,Jueves,Jeudi,14,45,7,February,Febrero,Février,2,1,2008,1,3,2008,2
15/02/2008,6,Friday,Viernes,Vendredi,15,46,7,February,Febrero,Février,2,1,2008,1,3,2008,2
16/02/2008,7,Saturday,Sábado,Samedi,16,47,7,February,Febrero,Février,2,1,2008,1,3,2008,2
17/02/2008,1,Sunday,Domingo,Dimanche,17,48,8,February,Febrero,Février,2,1,2008,1,3,2008,2
18/02/2008,2,Monday,Lunes,Lundi,18,49,8,February,Febrero,Février,2,1,2008,1,3,2008,2
19/02/2008,3,Tuesday,Martes,Mardi,19,50,8,February,Febrero,Février,2,1,2008,1,3,2008,2
20/02/2008,4,Wednesday,Miércoles,Mercredi,20,51,8,February,Febrero,Février,2,1,2008,1,3,2008,2
21/02/2008,5,Thursday,Jueves,Jeudi,21,52,8,February,Febrero,Février,2,1,2008,1,3,2008,2
22/02/2008,6,Friday,Viernes,Vendredi,22,53,8,February,Febrero,Février,2,1,2008,1,3,2008,2
23/02/2008,7,Saturday,Sábado,Samedi,23,54,8,February,Febrero,Février,2,1,2008,1,3,2008,2
24/02/2008,1,Sunday,Domingo,Dimanche,24,55,9,February,Febrero,Février,2,1,2008,1,3,2008,2
25/02/2008,2,Monday,Lunes,Lundi,25,56,9,February,Febrero,Février,2,1,2008,1,3,2008,2
26/02/2008,3,Tuesday,Martes,Mardi,26,57,9,February,Febrero,Février,2,1,2008,1,3,2008,2
27/02/2008,4,Wednesday,Miércoles,Mercredi,27,58,9,February,Febrero,Février,2,1,2008,1,3,2008,2
28/02/2008,5,Thursday,Jueves,Jeudi,28,59,9,February,Febrero,Février,2,1,2008,1,3,2008,2
29/02/2008,6,Friday,Viernes,Vendredi,29,60,9,February,Febrero,Février,2,1,2008,1,3,2008,2
01/03/2008,7,Saturday,Sábado,Samedi,1,61,9,March,Marzo,Mars,3,1,2008,1,3,2008,2
02/03/2008,1,Sunday,Domingo,Dimanche,2,62,10,March,Marzo,Mars,3,1,2008,1,3,2008,2
03/03/2008,2,Monday,Lunes,Lundi,3,63,10,March,Marzo,Mars,3,1,2008,1,3,2008,2
04/03/2008,3,Tuesday,Martes,Mardi,4,64,10,March,Marzo,Mars,3,1,2008,1,3,2008,2
05/03/2008,4,Wednesday,Miércoles,Mercredi,5,65,10,March,Marzo,Mars,3,1,2008,1,3,2008,2
06/03/2008,5,Thursday,Jueves,Jeudi,6,66,10,March,Marzo,Mars,3,1,2008,1,3,2008,2
07/03/2008,6,Friday,Viernes,Vendredi,7,67,10,March,Marzo,Mars,3,1,2008,1,3,2008,2
08/03/2008,7,Saturday,Sábado,Samedi,8,68,10,March,Marzo,Mars,3,1,2008,1,3,2008,2
09/03/2008,1,Sunday,Domingo,Dimanche,9,69,11,March,Marzo,Mars,3,1,2008,1,3,2008,2
10/03/2008,2,Monday,Lunes,Lundi,10,70,11,March,Marzo,Mars,3,1,2008,1,3,2008,2
11/03/2008,3,Tuesday,Martes,Mardi,11,71,11,March,Marzo,Mars,3,1,2008,1,3,2008,2
12/03/2008,4,Wednesday,Miércoles,Mercredi,12,72,11,March,Marzo,Mars,3,1,2008,1,3,2008,2
13/03/2008,5,Thursday,Jueves,Jeudi,13,73,11,March,Marzo,Mars,3,1,2008,1,3,2008,2
14/03/2008,6,Friday,Viernes,Vendredi,14,74,11,March,Marzo,Mars,3,1,2008,1,3,2008,2
15/03/2008,7,Saturday,Sábado,Samedi,15,75,11,March,Marzo,Mars,3,1,2008,1,3,2008,2
16/03/2008,1,Sunday,Domingo,Dimanche,16,76,12,March,Marzo,Mars,3,1,2008,1,3,2008,2
17/03/2008,2,Monday,Lunes,Lundi,17,77,12,March,Marzo,Mars,3,1,2008,1,3,2008,2
18/03/2008,3,Tuesday,Martes,Mardi,18,78,12,March,Marzo,Mars,3,1,2008,1,3,2008,2
19/03/2008,4,Wednesday,Miércoles,Mercredi,19,79,12,March,Marzo,Mars,3,1,2008,1,3,2008,2
20/03/2008,5,Thursday,Jueves,Jeudi,20,80,12,March,Marzo,Mars,3,1,2008,1,3,2008,2
21/03/2008,6,Friday,Viernes,Vendredi,21,81,12,March,Marzo,Mars,3,1,2008,1,3,2008,2
22/03/2008,7,Saturday,Sábado,Samedi,22,82,12,March,Marzo,Mars,3,1,2008,1,3,2008,2
23/03/2008,1,Sunday,Domingo,Dimanche,23,83,13,March,Marzo,Mars,3,1,2008,1,3,2008,2
24/03/2008,2,Monday,Lunes,Lundi,24,84,13,March,Marzo,Mars,3,1,2008,1,3,2008,2
25/03/2008,3,Tuesday,Martes,Mardi,25,85,13,March,Marzo,Mars,3,1,2008,1,3,2008,2
26/03/2008,4,Wednesday,Miércoles,Mercredi,26,86,13,March,Marzo,Mars,3,1,2008,1,3,2008,2
27/03/2008,5,Thursday,Jueves,Jeudi,27,87,13,March,Marzo,Mars,3,1,2008,1,3,2008,2
28/03/2008,6,Friday,Viernes,Vendredi,28,88,13,March,Marzo,Mars,3,1,2008,1,3,2008,2
29/03/2008,7,Saturday,Sábado,Samedi,29,89,13,March,Marzo,Mars,3,1,2008,1,3,2008,2
30/03/2008,1,Sunday,Domingo,Dimanche,30,90,14,March,Marzo,Mars,3,1,2008,1,3,2008,2
31/03/2008,2,Monday,Lunes,Lundi,31,91,14,March,Marzo,Mars,3,1,2008,1,3,2008,2
01/04/2008,3,Tuesday,Martes,Mardi,1,92,14,April,Abril,Avril,4,2,2008,1,4,2008,2
02/04/2008,4,Wednesday,Miércoles,Mercredi,2,93,14,April,Abril,Avril,4,2,2008,1,4,2008,2
03/04/2008,5,Thursday,Jueves,Jeudi,3,94,14,April,Abril,Avril,4,2,2008,1,4,2008,2
04/04/2008,6,Friday,Viernes,Vendredi,4,95,14,April,Abril,Avril,4,2,2008,1,4,2008,2
05/04/2008,7,Saturday,Sábado,Samedi,5,96,14,April,Abril,Avril,4,2,2008,1,4,2008,2
06/04/2008,1,Sunday,Domingo,Dimanche,6,97,15,April,Abril,Avril,4,2,2008,1,4,2008,2
07/04/2008,2,Monday,Lunes,Lundi,7,98,15,April,Abril,Avril,4,2,2008,1,4,2008,2
08/04/2008,3,Tuesday,Martes,Mardi,8,99,15,April,Abril,Avril,4,2,2008,1,4,2008,2
09/04/2008,4,Wednesday,Miércoles,Mercredi,9,100,15,April,Abril,Avril,4,2,2008,1,4,2008,2
10/04/2008,5,Thursday,Jueves,Jeudi,10,101,15,April,Abril,Avril,4,2,2008,1,4,2008,2
11/04/2008,6,Friday,Viernes,Vendredi,11,102,15,April,Abril,Avril,4,2,2008,1,4,2008,2
12/04/2008,7,Saturday,Sábado,Samedi,12,103,15,April,Abril,Avril,4,2,2008,1,4,2008,2
13/04/2008,1,Sunday,Domingo,Dimanche,13,104,16,April,Abril,Avril,4,2,2008,1,4,2008,2
14/04/2008,2,Monday,Lunes,Lundi,14,105,16,April,Abril,Avril,4,2,2008,1,4,2008,2
15/04/2008,3,Tuesday,Martes,Mardi,15,106,16,April,Abril,Avril,4,2,2008,1,4,2008,2
16/04/2008,4,Wednesday,Miércoles,Mercredi,16,107,16,April,Abril,Avril,4,2,2008,1,4,2008,2
17/04/2008,5,Thursday,Jueves,Jeudi,17,108,16,April,Abril,Avril,4,2,2008,1,4,2008,2
18/04/2008,6,Friday,Viernes,Vendredi,18,109,16,April,Abril,Avril,4,2,2008,1,4,2008,2
19/04/2008,7,Saturday,Sábado,Samedi,19,110,16,April,Abril,Avril,4,2,2008,1,4,2008,2
20/04/2008,1,Sunday,Domingo,Dimanche,20,111,17,April,Abril,Avril,4,2,2008,1,4,2008,2
21/04/2008,2,Monday,Lunes,Lundi,21,112,17,April,Abril,Avril,4,2,2008,1,4,2008,2
22/04/2008,3,Tuesday,Martes,Mardi,22,113,17,April,Abril,Avril,4,2,2008,1,4,2008,2
23/04/2008,4,Wednesday,Miércoles,Mercredi,23,114,17,April,Abril,Avril,4,2,2008,1,4,2008,2
24/04/2008,5,Thursday,Jueves,Jeudi,24,115,17,April,Abril,Avril,4,2,2008,1,4,2008,2
25/04/2008,6,Friday,Viernes,Vendredi,25,116,17,April,Abril,Avril,4,2,2008,1,4,2008,2
26/04/2008,7,Saturday,Sábado,Samedi,26,117,17,April,Abril,Avril,4,2,2008,1,4,2008,2
27/04/2008,1,Sunday,Domingo,Dimanche,27,118,18,April,Abril,Avril,4,2,2008,1,4,2008,2
28/04/2008,2,Monday,Lunes,Lundi,28,119,18,April,Abril,Avril,4,2,2008,1,4,2008,2
29/04/2008,3,Tuesday,Martes,Mardi,29,120,18,April,Abril,Avril,4,2,2008,1,4,2008,2
30/04/2008,4,Wednesday,Miércoles,Mercredi,30,121,18,April,Abril,Avril,4,2,2008,1,4,2008,2
01/05/2008,5,Thursday,Jueves,Jeudi,1,122,18,May,Mayo,Mai,5,2,2008,1,4,2008,2
02/05/2008,6,Friday,Viernes,Vendredi,2,123,18,May,Mayo,Mai,5,2,2008,1,4,2008,2
03/05/2008,7,Saturday,Sábado,Samedi,3,124,18,May,Mayo,Mai,5,2,2008,1,4,2008,2
04/05/2008,1,Sunday,Domingo,Dimanche,4,125,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
05/05/2008,2,Monday,Lunes,Lundi,5,126,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
06/05/2008,3,Tuesday,Martes,Mardi,6,127,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
07/05/2008,4,Wednesday,Miércoles,Mercredi,7,128,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
08/05/2008,5,Thursday,Jueves,Jeudi,8,129,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
09/05/2008,6,Friday,Viernes,Vendredi,9,130,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
10/05/2008,7,Saturday,Sábado,Samedi,10,131,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
11/05/2008,1,Sunday,Domingo,Dimanche,11,132,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
12/05/2008,2,Monday,Lunes,Lundi,12,133,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
13/05/2008,3,Tuesday,Martes,Mardi,13,134,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
14/05/2008,4,Wednesday,Miércoles,Mercredi,14,135,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
15/05/2008,5,Thursday,Jueves,Jeudi,15,136,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
16/05/2008,6,Friday,Viernes,Vendredi,16,137,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
17/05/2008,7,Saturday,Sábado,Samedi,17,138,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
18/05/2008,1,Sunday,Domingo,Dimanche,18,139,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
19/05/2008,2,Monday,Lunes,Lundi,19,140,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
20/05/2008,3,Tuesday,Martes,Mardi,20,141,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
21/05/2008,4,Wednesday,Miércoles,Mercredi,21,142,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
22/05/2008,5,Thursday,Jueves,Jeudi,22,143,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
23/05/2008,6,Friday,Viernes,Vendredi,23,144,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
24/05/2008,7,Saturday,Sábado,Samedi,24,145,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
25/05/2008,1,Sunday,Domingo,Dimanche,25,146,22,May,Mayo,Mai,5,2,2008,1,4,2008,2
26/05/2008,2,Monday,Lunes,Lundi,26,147,22,May,Mayo,Mai,5,2,2008,1,4,2008,2
